<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
TMS,12/11/2008,18.8,19.0,18.8,19.0,260
TMS,12/10/2008,18.3,18.3,18.2,18.2,240
TMS,12/09/2008,17.6,17.6,17.5,17.5,1680
TMS,12/08/2008,18.4,18.4,18.4,18.4,200
TMS,12/05/2008,19.0,19.3,19.0,19.3,1050
TMS,12/04/2008,20.2,20.2,20.0,20.0,240
TMS,12/03/2008,19.8,19.8,19.4,19.8,1520
TMS,12/02/2008,19.6,19.8,18.8,19.8,440
TMS,12/01/2008,19.7,19.7,19.6,19.6,530
TMS,11/28/2008,18.4,19.3,18.4,19.3,1000
TMS,11/27/2008,18.9,19.1,18.9,19.1,1250
TMS,11/26/2008,18.7,18.9,17.8,18.9,4990
TMS,11/25/2008,18.0,18.7,18.0,18.7,2020
TMS,11/24/2008,18.0,18.0,18.0,18.0,820
TMS,11/21/2008,18.1,17.2,17.2,17.2,10
TMS,11/20/2008,16.5,18.3,16.5,18.1,4430
TMS,11/19/2008,16.9,17.4,16.8,17.4,1810
TMS,11/18/2008,16.6,16.6,16.6,16.6,170
TMS,11/17/2008,17.4,18.3,17.4,17.4,1990
TMS,11/14/2008,20.1,20.1,18.3,18.3,3450
TMS,11/13/2008,19.6,19.6,19.2,19.2,440
TMS,11/12/2008,18.8,19.3,18.8,19.3,210
TMS,11/11/2008,19.7,19.7,19.7,19.7,1970
TMS,11/10/2008,19.8,19.8,18.8,18.8,2180
TMS,11/07/2008,19.8,19.8,19.8,19.8,320
TMS,11/06/2008,20.4,20.7,19.8,19.8,370
TMS,11/05/2008,20.3,20.8,20.3,20.8,670
TMS,11/04/2008,20.3,20.3,20.1,20.3,1830
TMS,11/03/2008,18.5,20.0,18.5,20.0,510
TMS,10/31/2008,19.7,19.7,19.5,19.5,1520
TMS,10/30/2008,18.2,19.0,17.9,19.0,1300
TMS,10/29/2008,19.9,19.9,18.1,18.1,3110
TMS,10/28/2008,18.0,19.0,17.9,19.0,970
TMS,10/27/2008,18.8,18.8,18.8,18.8,2070
TMS,10/24/2008,19.7,19.8,18.0,19.8,5940
