<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FMC,01/08/2009,8.0,8.2,8.0,8.2,4440
FMC,01/07/2009,8.2,8.3,8.2,8.3,5470
FMC,01/06/2009,8.1,8.3,8.1,8.2,21000
FMC,01/05/2009,8.0,8.1,8.0,8.1,5500
FMC,01/02/2009,8.2,8.3,8.2,8.3,2190
FMC,12/31/2008,8.3,8.4,8.1,8.3,7340
FMC,12/30/2008,8.1,8.3,8.1,8.1,12150
FMC,12/29/2008,8.4,8.4,8.3,8.3,9360
FMC,12/26/2008,7.9,8.2,7.8,8.2,22800
FMC,12/25/2008,7.9,8.0,7.9,7.9,27510
FMC,12/24/2008,8.0,8.1,7.8,7.9,13030
FMC,12/23/2008,7.8,8.0,7.8,8.0,6190
FMC,12/22/2008,7.9,8.1,7.8,8.1,18810
FMC,12/19/2008,8.0,8.0,8.0,8.0,21050
FMC,12/18/2008,7.8,8.0,7.8,7.9,10560
FMC,12/17/2008,8.0,8.2,8.0,8.0,3510
FMC,12/16/2008,8.4,8.4,8.0,8.0,14300
FMC,12/15/2008,8.2,8.4,8.0,8.4,20270
FMC,12/12/2008,7.8,8.1,7.8,8.1,40550
FMC,12/11/2008,7.7,7.8,7.8,7.8,6070
FMC,12/10/2008,7.6,7.8,7.6,7.7,27700
FMC,12/09/2008,7.7,7.7,7.7,7.7,12110
FMC,12/08/2008,8.0,7.9,7.6,7.7,24220
FMC,12/05/2008,7.7,8.0,7.7,8.0,16810
FMC,12/04/2008,8.0,8.1,7.9,7.9,29290
FMC,12/03/2008,8.1,8.1,8.0,8.0,32870
FMC,12/02/2008,7.9,8.3,7.9,8.2,47300
FMC,12/01/2008,8.1,8.3,8.1,8.3,41380
FMC,11/28/2008,8.1,8.4,8.1,8.4,38770
FMC,11/27/2008,7.9,8.1,7.9,8.0,20850
FMC,11/26/2008,8.1,8.2,8.1,8.2,36020
FMC,11/25/2008,7.6,8.1,7.6,8.1,9580
FMC,11/24/2008,8.0,8.0,7.7,7.7,7560
FMC,11/21/2008,7.9,8.2,7.9,7.9,38800
FMC,11/20/2008,7.8,7.9,7.8,7.9,31830
FMC,11/19/2008,8.2,8.3,8.2,8.2,6250
FMC,11/18/2008,8.1,8.7,8.1,8.6,6730
FMC,11/17/2008,8.4,8.5,8.1,8.5,20710
FMC,11/14/2008,8.9,8.9,8.5,8.5,37790
FMC,11/13/2008,8.2,8.5,8.1,8.5,34270
FMC,11/12/2008,8.1,8.3,8.1,8.3,42380
FMC,11/11/2008,8.2,8.4,8.1,8.4,27640
FMC,11/10/2008,8.1,8.5,7.9,8.4,32860
FMC,11/07/2008,8.2,8.2,7.9,8.1,18630
FMC,11/06/2008,8.1,8.6,8.1,8.3,19130
FMC,11/05/2008,8.4,8.4,8.4,8.4,38720
FMC,11/04/2008,7.6,8.0,7.5,8.0,72720
FMC,11/03/2008,7.7,7.8,7.6,7.6,30160
FMC,10/31/2008,7.9,7.9,7.7,7.8,42710
FMC,10/30/2008,7.7,8.0,7.6,8.0,33930
FMC,10/29/2008,8.2,8.2,7.6,8.0,69760
FMC,10/28/2008,7.9,7.9,7.9,7.9,22370
FMC,10/27/2008,8.2,8.2,8.2,8.2,26050
FMC,10/24/2008,8.6,8.6,8.6,8.6,14640
FMC,10/23/2008,9.0,9.0,9.0,9.0,18100
FMC,10/22/2008,9.3,9.4,9.0,9.4,16100
FMC,10/21/2008,9.2,9.3,9.1,9.3,6900
FMC,10/20/2008,9.0,9.1,8.8,9.1,22900
FMC,10/17/2008,9.3,9.3,9.1,9.1,16010
FMC,10/16/2008,9.1,9.6,9.1,9.1,28620
FMC,10/15/2008,9.5,9.5,9.3,9.5,65410
FMC,10/14/2008,9.1,9.1,9.1,9.1,5900
FMC,10/13/2008,8.6,8.7,8.2,8.7,24980
FMC,10/10/2008,8.6,8.7,8.6,8.6,50010
FMC,10/09/2008,8.8,9.4,8.8,9.0,23480
FMC,10/08/2008,9.1,9.4,9.1,9.1,81860
FMC,10/07/2008,9.5,9.6,9.5,9.5,85120
FMC,10/06/2008,9.8,10.0,9.6,10.0,44030
FMC,10/03/2008,9.9,10.2,9.6,10.1,52680
FMC,10/02/2008,9.8,9.9,9.6,9.9,58500
FMC,10/01/2008,9.9,10.1,9.5,9.5,67840
FMC,09/30/2008,9.8,9.8,9.8,9.8,2290
FMC,09/29/2008,9.9,10.3,9.9,10.3,44890
FMC,09/26/2008,10.3,10.3,9.8,10.2,101900
FMC,09/25/2008,9.5,9.8,9.5,9.8,64490
FMC,09/24/2008,9.8,9.9,9.6,9.6,70990
FMC,09/23/2008,9.9,10.3,9.9,9.9,203580
FMC,09/22/2008,10.4,10.4,10.4,10.4,13520
FMC,09/19/2008,9.5,9.9,9.5,9.9,173220
FMC,09/18/2008,9.5,9.5,9.5,9.5,5140
FMC,09/17/2008,10.0,10.0,10.0,10.0,17470
FMC,09/16/2008,10.5,10.7,10.5,10.5,66280
FMC,09/15/2008,10.3,11.3,10.3,11.1,227330
FMC,09/12/2008,10.8,10.8,10.8,10.8,54980
FMC,09/11/2008,11.5,11.6,11.4,11.4,113750
FMC,09/10/2008,13.2,13.2,12.0,12.0,326270
FMC,09/09/2008,12.6,12.6,12.6,12.6,153600
FMC,09/08/2008,12.0,12.0,11.5,12.0,610920
FMC,09/05/2008,11.4,11.4,11.4,11.4,159940
FMC,09/04/2008,10.9,10.9,10.6,10.9,222020
FMC,09/03/2008,10.4,10.4,10.4,10.4,81100
FMC,08/29/2008,9.6,9.9,9.6,9.9,75140
FMC,08/28/2008,9.9,10.0,9.9,9.9,69190
